cluster,latitude,longitude,recency_danger_metric,danger_metric,danger_metric_trajectory,n_serious,n_fatal,danger_rank,gmaps_link
554,51.42048133333333,-0.175826,3.776991584856405,3,0.024675324675324673,3,0,328.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.42048133333333+-0.175826
516,51.522568666666665,-0.055091999999999995,3.7693773260761385,3,0.024675324675324673,3,0,330.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522568666666665+-0.055091999999999995
525,51.535245333333336,-0.22006099999999998,3.7673043174532728,3,0.024675324675324673,3,0,331.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535245333333336+-0.22006099999999998
159,51.5120655,-0.09283525000000001,3.760422483423212,4,-0.011688311688311689,4,0,332.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5120655+-0.09283525000000001
536,51.484494000000005,-0.10992400000000001,3.7558748556724915,3,0.023376623376623384,3,0,333.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.484494000000005+-0.10992400000000001
515,51.567794666666664,-0.07299433333333333,3.7481880270062007,3,0.023376623376623384,3,0,334.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.567794666666664+-0.07299433333333333
521,51.492968,-0.183933,3.7438232216037504,3,0.023376623376623377,3,0,335.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.492968+-0.183933
467,51.50927099999999,-0.12723399999999999,3.7438232216037504,3,0.024675324675324673,3,0,335.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50927099999999+-0.12723399999999999
66,51.53085675,-0.1210295,3.73814608871206,4,-0.003896103896103895,4,0,337.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53085675+-0.1210295
542,51.51630433333333,-0.124511,3.7381460887120594,3,0.022077922077922082,3,0,338.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51630433333333+-0.124511
250,51.46306025,-0.2284415,3.7323937598229686,4,-0.01038961038961039,4,0,339.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46306025+-0.2284415
107,51.5271785,-0.13087675,3.7236198355154633,4,-0.01038961038961039,4,0,340.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5271785+-0.13087675
551,51.47827566666666,-0.103565,3.713322504987028,3,0.020779220779220786,3,0,341.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47827566666666+-0.103565
517,51.49967899999999,-0.009543333333333334,3.703635237583896,3,0.020779220779220786,3,0,342.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49967899999999+-0.009543333333333334
468,51.51803666666666,-0.16752166666666665,3.7024305364455254,3,0.022077922077922082,3,0,343.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51803666666666+-0.16752166666666665
508,51.520442,-0.08743933333333333,3.702430536445525,3,0.020779220779220786,3,0,344.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.520442+-0.08743933333333333
574,51.503403999999996,-0.11149533333333334,3.693726948923647,3,0.020779220779220786,3,0,345.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.503403999999996+-0.11149533333333334
498,51.50428766666667,-0.21775233333333333,3.693726948923647,3,0.020779220779220786,3,0,345.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50428766666667+-0.21775233333333333
162,51.51514025,-0.14208874999999999,3.692670699156369,4,-0.005194805194805197,4,0,347.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51514025+-0.14208874999999999
539,51.53337633333334,-0.21864233333333336,3.6852937813867843,3,0.019480519480519484,3,0,348.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53337633333334+-0.21864233333333336
578,51.515957333333326,-0.163939,3.680154141734373,3,0.020779220779220786,3,0,349.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.515957333333326+-0.163939
526,51.47390933333333,-0.06130666666666667,3.6801541417343726,3,0.019480519480519484,3,0,350.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47390933333333+-0.06130666666666667
201,51.552199,-0.125163,3.6750447359558924,4,-0.014285714285714284,4,0,351.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.552199+-0.125163
455,51.50044066666666,-0.11660733333333333,3.66256896693326,3,0.02077922077922078,3,0,352.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50044066666666+-0.11660733333333333
466,51.52977666666667,-0.167833,3.6589648426644352,3,0.019480519480519484,3,0,353.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.52977666666667+-0.167833
571,51.473810333333326,-0.06870166666666666,3.6589648426644352,3,0.019480519480519484,3,0,353.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.473810333333326+-0.06870166666666666
519,51.49251133333333,-0.22993533333333335,3.655330558009341,3,0.01818181818181818,3,0,355.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49251133333333+-0.22993533333333335
514,51.52904900000001,-0.09505633333333334,3.651278013998144,3,0.01818181818181818,3,0,356.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52904900000001+-0.09505633333333334
502,51.52459966666667,-0.094103,3.6402826296966806,3,0.01818181818181818,3,0,357.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52459966666667+-0.094103
394,51.483611999999994,-0.09430933333333334,3.639087871083737,3,0.02207792207792208,3,0,358.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.483611999999994+-0.09430933333333334
527,51.46698799999999,-0.16275866666666666,3.634678752178682,3,0.01818181818181818,3,0,359.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.46698799999999+-0.16275866666666666
518,51.526489999999995,-0.06368133333333333,3.634678752178682,3,0.01818181818181818,3,0,359.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.526489999999995+-0.06368133333333333
484,51.51761833333333,-0.09665766666666668,3.632457292184724,3,0.01818181818181818,3,0,361.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.51761833333333+-0.09665766666666668
500,51.411688,-0.290468,3.632457292184724,3,0.01818181818181818,3,0,361.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.411688+-0.290468
532,51.524262,-0.11606299999999999,3.630936119064191,3,0.016883116883116885,3,0,363.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524262+-0.11606299999999999
483,51.507404,-0.20437566666666665,3.624488362513449,3,0.01688311688311688,3,0,364.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507404+-0.20437566666666665
442,51.54166466666666,-0.13846533333333333,3.6211762817750355,3,0.01818181818181818,3,0,365.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54166466666666+-0.13846533333333333
24,51.544771499999996,-0.134686,3.621176281775035,4,-1.7302177007145297e-18,4,0,366.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.544771499999996+-0.134686
416,51.524259,-0.1289256666666667,3.621176281775035,3,0.019480519480519484,3,0,366.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.524259+-0.1289256666666667
398,51.452863,0.036679666666666666,3.6188844849954505,3,0.02077922077922078,3,0,369.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.452863+0.036679666666666666
152,51.46834775,-0.229162,3.6188844849954505,4,-0.00909090909090909,4,0,369.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46834775+-0.229162
385,51.46843366666667,-0.098474,3.6188844849954505,3,0.02077922077922078,3,0,369.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46843366666667+-0.098474
506,51.500496999999996,-0.149558,3.614475366090395,3,0.016883116883116885,3,0,371.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500496999999996+-0.149558
537,51.456376666666664,-0.14410733333333334,3.612253906096437,3,0.016883116883116885,3,0,372.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.456376666666664+-0.14410733333333334
533,51.543573333333335,-0.13641899999999998,3.6074550232146683,3,0.015584415584415584,3,0,373.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.543573333333335+-0.13641899999999998
505,51.50639833333333,-0.12257966666666666,3.6070258784347864,3,0.01558441558441558,3,0,374.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50639833333333+-0.12257966666666666
439,51.49847133333333,-0.15756333333333336,3.598899887063883,3,0.01688311688311688,3,0,375.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49847133333333+-0.15756333333333336
400,51.521154333333335,-0.11474366666666667,3.5986810989071634,3,0.01948051948051948,3,0,376.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521154333333335+-0.11474366666666667
482,51.429639333333334,-0.166276,3.597695185925512,3,0.016883116883116885,3,0,377.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.429639333333334+-0.166276
469,51.51690033333333,-0.073278,3.588383768378728,3,0.015584415584415581,3,0,378.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51690033333333+-0.073278
495,51.49986766666667,-0.19613099999999997,3.5822906827189938,3,0.015584415584415584,3,0,379.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49986766666667+-0.19613099999999997
513,51.51179366666667,-0.06935566666666666,3.577491799837225,3,0.014285714285714284,3,0,381.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.51179366666667+-0.06935566666666666
99,51.51264975,-0.130209,3.577491799837225,4,-0.0012987012987013013,4,0,381.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.51264975+-0.130209
436,51.447775,-0.018044333333333332,3.577491799837225,3,0.016883116883116885,3,0,381.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.447775+-0.018044333333333332
390,51.47294233333333,-0.055025333333333336,3.577491799837225,3,0.01818181818181818,3,0,381.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.47294233333333+-0.055025333333333336
454,51.545903333333335,-0.055362666666666664,3.57541879121436,3,0.015584415584415581,3,0,384.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.545903333333335+-0.055362666666666664
247,51.48752275,-0.26714174999999996,3.574031267727719,4,-0.016883116883116885,4,0,385.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48752275+-0.26714174999999996
457,51.46141933333333,-0.29827066666666663,3.5728716022004807,3,0.015584415584415581,3,0,386.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46141933333333+-0.29827066666666663
497,51.46596400000001,-0.16933600000000001,3.5687882123153467,3,0.014285714285714284,3,0,387.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46596400000001+-0.16933600000000001
365,51.456795,-0.18983466666666668,3.567731962548069,3,0.01948051948051948,3,0,388.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.456795+-0.18983466666666668
186,51.5427935,-0.08156350000000001,3.567731962548069,4,-0.016883116883116885,4,0,388.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5427935+-0.08156350000000001
470,51.519150333333336,-0.07447266666666667,3.5563025007672873,3,0.014285714285714284,3,0,390.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519150333333336+-0.07447266666666667
384,51.48616933333333,-0.12203566666666667,3.5552154051260727,3,0.016883116883116885,3,0,391.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48616933333333+-0.12203566666666667
523,51.485741,-0.034879,3.5543680009900873,3,0.012987012987012984,3,0,392.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485741+-0.034879
404,51.455104,-0.20779,3.551937695364837,3,0.016883116883116885,3,0,393.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.455104+-0.20779
493,51.51944633333333,-0.057883333333333335,3.5388249889379035,3,0.012987012987012988,3,0,394.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51944633333333+-0.057883333333333335
101,51.49988999999999,-0.174533,3.534026106056135,4,-0.009090909090909094,4,0,395.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.49988999999999+-0.174533
429,51.565254333333336,-0.03837666666666667,3.534026106056135,3,0.014285714285714284,3,0,395.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.565254333333336+-0.03837666666666667
579,51.46387766666667,-0.17645033333333335,3.5317343092765503,3,0.015584415584415584,3,0,397.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.46387766666667+-0.17645033333333335
396,51.44121766666667,-0.04742866666666667,3.5317343092765503,3,0.015584415584415584,3,0,397.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.44121766666667+-0.04742866666666667
446,51.56211999999999,-0.07885199999999999,3.5299434016586693,3,0.014285714285714284,3,0,399.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56211999999999+-0.07885199999999999
447,51.565509666666664,-0.10316033333333334,3.527114111639805,3,0.012987012987012988,3,0,400.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.565509666666664+-0.10316033333333334
501,51.464859999999994,-0.2634896666666667,3.522183317618686,3,0.011688311688311685,3,0,401.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464859999999994+-0.2634896666666667
132,51.504999749999996,-0.08970775,3.5153438930883807,4,-0.016883116883116885,4,0,402.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.504999749999996+-0.08970775
459,51.456758,-0.15382233333333334,3.496237545166735,3,0.011688311688311685,3,0,403.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.456758+-0.15382233333333334
330,51.441534,-0.33246266666666663,3.4885507165004443,3,0.016883116883116885,3,0,404.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.441534+-0.33246266666666663
479,51.47324366666667,-0.24753033333333332,3.48572142648158,3,0.01038961038961039,3,0,405.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47324366666667+-0.24753033333333332
577,51.436147000000005,-0.090617,3.480581786829169,3,0.011688311688311689,3,0,406.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.436147000000005+-0.090617
44,51.50017775,-0.1110785,3.480581786829169,4,-0.00909090909090909,4,0,406.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50017775+-0.1110785
146,51.47843,-0.3236505,3.4727564493172123,4,-0.019480519480519484,4,0,408.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47843+-0.3236505
327,51.476168333333334,-0.14836266666666667,3.4683473304121577,3,0.015584415584415584,3,0,409.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.476168333333334+-0.14836266666666667
432,51.452293999999995,-0.10163566666666668,3.4563660331290427,3,0.011688311688311689,3,0,410.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.452293999999995+-0.10163566666666668
476,51.50877933333334,-0.024095666666666668,3.455758203104137,3,0.009090909090909089,3,0,411.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50877933333334+-0.024095666666666668
560,51.48400566666667,-0.21975233333333333,3.4479328655921804,3,0.009090909090909089,3,0,412.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48400566666667+-0.21975233333333333
410,51.51187133333334,-0.09906833333333333,3.4471580313422194,3,0.01038961038961039,3,0,413.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51187133333334+-0.09906833333333333
433,51.49462833333333,-0.09732266666666667,3.436162647040756,3,0.01038961038961039,3,0,414.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49462833333333+-0.09732266666666667
414,51.52271033333333,-0.12588966666666668,3.434568904034199,3,0.009090909090909089,3,0,415.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52271033333333+-0.12588966666666668
408,51.51463266666667,-0.314538,3.431363764158987,3,0.010389610389610386,3,0,416.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51463266666667+-0.314538
547,51.525667999999996,0.029302333333333333,3.429429264381788,3,0.011688311688311689,3,0,417.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525667999999996+0.029302333333333333
546,51.52650933333334,-0.027789333333333333,3.4294292643817874,3,0.0077922077922077905,3,0,418.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52650933333334+-0.027789333333333333
302,51.56979533333333,-0.123991,3.417969642214737,3,0.012987012987012988,3,0,419.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.56979533333333+-0.123991
309,51.553147,-0.08482033333333333,3.417969642214737,3,0.012987012987012988,3,0,419.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.553147+-0.08482033333333333
373,51.49803766666667,-0.14396166666666668,3.410608542568368,3,0.01038961038961039,3,0,421.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49803766666667+-0.14396166666666668
490,51.48286233333334,-0.11143366666666667,3.4061994236633124,3,0.006493506493506492,3,0,422.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48286233333334+-0.11143366666666667
452,51.56227666666666,-0.136327,3.3916407034923877,3,0.006493506493506492,3,0,423.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56227666666666+-0.136327
355,51.490059333333335,-0.04463166666666666,3.3859635706006976,3,0.00909090909090909,3,0,424.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.490059333333335+-0.04463166666666666
406,51.44469900000001,-0.206597,3.385606273598312,3,0.0077922077922077905,3,0,425.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.44469900000001+-0.206597
148,51.448815333333336,-0.18969233333333332,3.385606273598312,5,-0.041558441558441545,2,1,425.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.448815333333336+-0.18969233333333332
321,51.44048,-0.059125333333333335,3.379124146070392,3,0.01038961038961039,3,0,427.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.44048+-0.059125333333333335
379,51.52517866666667,-0.082003,3.3791241460703914,3,0.0077922077922077905,3,0,428.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52517866666667+-0.082003
496,51.523282,-0.084438,3.374014740291911,3,0.005194805194805194,3,0,429.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.523282+-0.084438
380,51.54944833333334,-0.07771266666666667,3.3692158574101425,3,0.0077922077922077905,3,0,430.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54944833333334+-0.07771266666666667
346,51.47993499999999,-0.19580566666666666,3.3624824747511743,3,0.007792207792207794,3,0,431.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47993499999999+-0.19580566666666666
71,51.5355558,-0.1037638,3.3594560201209864,5,-0.03636363636363636,5,0,432.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5355558+-0.1037638
345,51.521982333333334,-0.10851700000000002,3.350248018334163,3,0.0077922077922077905,3,0,433.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.521982333333334+-0.10851700000000002
357,51.487977,-0.07641066666666667,3.350248018334163,3,0.0077922077922077905,3,0,433.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.487977+-0.07641066666666667
286,51.42886166666667,-0.3241696666666667,3.3344537511509307,3,0.01038961038961039,3,0,435.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.42886166666667+-0.3241696666666667
417,51.53734433333333,-0.13489466666666666,3.3344537511509307,3,0.0051948051948051965,3,0,435.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.53734433333333+-0.13489466666666666
306,51.47265866666667,-0.19941233333333333,3.333648756514701,3,0.009090909090909089,3,0,437.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.47265866666667+-0.19941233333333333
456,51.42363,-0.13013066666666664,3.333648756514701,3,0.0038961038961038952,3,0,437.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.42363+-0.13013066666666664
445,51.532352,-0.11327866666666668,3.3314272965207428,3,0.003896103896103898,3,0,439.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532352+-0.11327866666666668
282,51.502463,-0.14970433333333333,3.3246939138617746,3,0.01038961038961039,3,0,440.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.502463+-0.14970433333333333
563,51.518078,0.013262333333333334,3.3234583668494677,3,0.0051948051948051965,3,0,441.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.518078+0.013262333333333334
208,51.50790333333333,-0.203056,3.3222192947339195,3,0.012987012987012988,3,0,442.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50790333333333+-0.203056
411,51.510259,-0.08983533333333334,3.3201462861110542,3,0.005194805194805194,3,0,443.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510259+-0.08983533333333334
374,51.51688133333334,-0.12687966666666664,3.317854489331469,3,0.006493506493506492,3,0,444.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51688133333334+-0.12687966666666664
464,51.51200033333333,-0.10225366666666667,3.307067950661298,3,0.0025974025974025965,3,0,445.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51200033333333+-0.10225366666666667
344,51.54655433333334,-0.08382533333333332,3.304490527773488,3,0.006493506493506494,3,0,446.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54655433333334+-0.08382533333333332
246,51.485086333333335,-0.11078766666666667,3.299942900022767,3,0.011688311688311689,3,0,447.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485086333333335+-0.11078766666666667
292,51.49261633333333,-0.2005853333333333,3.2922560713564764,3,0.006493506493506492,3,0,448.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49261633333333+-0.2005853333333333
422,51.54969133333333,-0.07534766666666666,3.292256071356476,3,0.0025974025974025965,3,0,449.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54969133333333+-0.07534766666666666
202,51.48136475,-0.0109065,3.286905352972375,4,-0.023376623376623384,4,0,450.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.48136475+-0.0109065
194,51.484316666666665,-0.12650466666666668,3.286905352972375,3,0.015584415584415584,3,0,450.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.484316666666665+-0.12650466666666668
295,51.482581333333336,-0.17121666666666666,3.276461804173244,3,0.0051948051948051965,3,0,452.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.482581333333336+-0.17121666666666666
356,51.488746,-0.057603999999999995,3.2610248339923977,3,0.0038961038961038952,3,0,453.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.488746+-0.057603999999999995
339,51.517226666666666,-0.088823,3.2610248339923977,3,0.0038961038961038952,3,0,453.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.517226666666666+-0.088823
340,51.516286,-0.08372266666666667,3.2533380053261065,3,0.0025974025974025965,3,0,455.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.516286+-0.08372266666666667
332,51.44565166666666,-0.19835633333333336,3.2533380053261065,3,0.0038961038961038952,3,0,455.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.44565166666666+-0.19835633333333336
166,51.500150999999995,-0.15342266666666668,3.24551266781415,3,0.012987012987012988,3,0,457.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500150999999995+-0.15342266666666668
216,51.51331266666667,-0.15930999999999998,3.2455126678141495,3,0.00909090909090909,3,0,458.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51331266666667+-0.15930999999999998
382,51.56180733333333,-0.07387433333333333,3.2442771208018426,3,0.0012987012987012998,3,0,459.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56180733333333+-0.07387433333333333
391,51.46975633333333,-0.09618433333333333,3.2375437381428744,3,0.0012987012987012974,3,0,460.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46975633333333+-0.09618433333333333
30,51.56068233333334,-0.04895666666666667,3.2253092817258633,5,-0.02987012987012987,2,1,461.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.56068233333334+-0.04895666666666667
307,51.50635833333333,-0.23299499999999998,3.2253092817258633,3,0.0038961038961038952,3,0,461.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50635833333333+-0.23299499999999998
538,51.504843666666666,-0.08425066666666665,3.225309281725863,3,0.0012987012987012974,3,0,463.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.504843666666666+-0.08425066666666665
425,51.51084900000001,-0.05392666666666667,3.225309281725863,3,-1.4418480839287747e-19,3,0,463.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.51084900000001+-0.05392666666666667
251,51.46593433333334,-0.21406999999999998,3.217483944213906,3,0.007792207792207792,3,0,465.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46593433333334+-0.21406999999999998
359,51.47419933333333,-0.021270666666666663,3.212720154417843,3,0.0012987012987012985,3,0,466.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47419933333333+-0.021270666666666663
260,51.524136666666664,-0.20164933333333335,3.2030328870147105,3,0.0038961038961038952,3,0,467.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524136666666664+-0.20164933333333335
62,51.5508335,-0.110059,3.1997551772534747,4,-0.005194805194805192,4,0,468.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5508335+-0.110059
234,51.52703233333333,-0.02551666666666667,3.197280558125619,3,0.006493506493506494,3,0,469.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52703233333333+-0.02551666666666667
440,51.514161,-0.08395633333333334,3.196728722623287,3,-0.0012987012987012996,3,0,470.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.514161+-0.08395633333333334
342,51.522935999999994,-0.19492266666666666,3.1953460583484197,3,-1.2976632755358973e-18,3,0,471.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522935999999994+-0.19492266666666666
367,51.47211866666667,-0.165395,3.1931245983544616,3,1.0092936587501423e-18,3,0,472.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47211866666667+-0.165395
386,51.47959933333333,-0.12851466666666667,3.171726453653231,3,-0.0012987012987013009,3,0,473.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47959933333333+-0.12851466666666667
298,51.509116,-0.13239599999999999,3.165244326125311,3,0.0012987012987012985,3,0,474.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.509116+-0.13239599999999999
134,51.49404525,-0.094019,3.1583624920952498,4,-0.01948051948051948,4,0,475.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49404525+-0.094019
376,51.48321833333333,-0.21646366666666664,3.1583624920952493,3,-0.0012987012987013009,3,0,476.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48321833333333+-0.21646366666666664
221,51.543861,-0.117609,3.153814864344529,3,0.0038961038961038952,3,0,477.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.543861+-0.117609
354,51.473531666666666,-0.133371,3.1486026548060937,3,-0.0012987012987012996,3,0,478.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473531666666666+-0.133371
512,51.47488466666667,-0.02636833333333333,3.146128035678238,3,0.003896103896103897,3,0,479.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47488466666667+-0.02636833333333333
204,51.436522,-0.15824233333333335,3.133538908370218,3,0.006493506493506492,3,0,480.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.436522+-0.15824233333333335
184,51.49119099999999,-0.22388866666666665,3.133538908370218,3,0.006493506493506492,3,0,480.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.49119099999999+-0.22388866666666665
328,51.452954,-0.10446433333333333,3.1283992687178066,3,-0.0012987012987012996,3,0,482.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.452954+-0.10446433333333333
49,51.463132333333334,-0.11479166666666667,3.1283992687178066,5,-0.03636363636363636,2,1,482.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.463132333333334+-0.11479166666666667
34,51.5505,-0.075213,3.1205739312058496,4,-0.01428571428571429,4,0,484.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5505+-0.075213
361,51.50317533333333,-0.150267,3.090610707828407,3,-0.003896103896103898,3,0,485.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50317533333333+-0.150267
111,51.50271833333333,-0.22496933333333335,3.079181246047625,3,0.00909090909090909,3,0,486.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50271833333333+-0.22496933333333335
415,51.51085866666667,-0.13381433333333334,3.079181246047625,3,-0.005194805194805195,3,0,486.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.51085866666667+-0.13381433333333334
